Name,Address,Website,Plus-code,lat,lon
Turramurra Car Wash,"1333 Pacific Hwy, Turramurra NSW 2074, Australia ",,"748G+RR Turramurra, New South Wales, Australia",-33.73298,151.127077
Morgan Car Detailing,"6 James La, Waitara NSW 2077, Australia ",http://www.morgancardetailing.com.au/,,-33.708717,151.101284
DAM Detailing North Shore,"41 Warrimoo Ave, St Ives NSW 2075, Australia ",http://damdetailing.com.au/,"75J3+3F St Ives, New South Wales, Australia",-33.7197512,151.1536936
Star Car Wash - Westfield Hornsby (Orange Level Car Park),"8 Albert St, Hornsby NSW 2077, Australia ",https://www.starcarwash.com.au/centres/hornsby/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"74V2+VV Hornsby, New South Wales, Australia",-33.7052533,151.1021741
Auto Perfection Detailing,"2/95 Hunter St, Hornsby NSW 2077, Australia ",http://www.autoperfectiondetailing.com.au/,"8422+6F Hornsby, New South Wales, Australia",-33.699484,151.101184
Inch-Care Car Detailing,"4 Leonard St, Waitara NSW 2077, Australia ",https://www.inchcare.com.au/,"74R2+R3 Waitara, New South Wales, Australia",-33.7079427,151.1001669
Star Car Wash - Westfield Hornsby 2 (near Fitness First),"in front of Fitness First Gym, Muriel St Westfield Hornsby (Entry Via, Muriel St, Hornsby NSW 2077, Australia ",https://starcarwash.com.au/,"74W3+F6 Hornsby, New South Wales, Australia",-33.7038621,151.1030532
Star Car Wash - Mount Colah,"Star Car Wash, 527-531 Pacific Hwy, Mount Colah NSW 2079, Australia ",https://www.starcarwash.com.au/centres/mount-colah/,"84F6+5Q Mount Colah, New South Wales, Australia",-33.6770565,151.1119941
Star Car Wash - Gordon Centre,"802-808, Gordon NSW 2072, Australia ",https://www.starcarwash.com.au/centres/gordon/,"65W2+2Q Gordon, New South Wales, Australia",-33.7549288,151.1519852
DB's Detailing,"Belle Rose, unit 44 165/167 Rosedale Rd, St Ives NSW 2075, Australia ",https://dbsdetailing.com.au/,"7596+8C St Ives, New South Wales, Australia",-33.7316712,151.1610613
VIP CAR WASH & DETAILING,"1/69 Werona Ave, Gordon NSW 2072, Australia ",http://www.vipcarcare.com.au/,"65V4+G6 Gordon, New South Wales, Australia",-33.756183,151.15556
WashNDash,"119A Hull Rd, West Pennant Hills NSW 2125, Australia ",,"7364+75 West Pennant Hills, New South Wales, Australia",-33.7393604,151.0553915
Xtream Car Care Chatwood Chase,"B2 and GA Chatswood Chase, 345 Victoria Ave, Chatswood NSW 2067, Australia ",http://www.xtreamcarcare.com.au/,"654P+5C Chatswood, New South Wales, Australia",-33.7945603,151.186122
Detail Hub - Motorcycle Detailing & Wrapping,"Unit 2/103 Hunter St, Hornsby NSW 2077, Australia ",http://detailhub.com.au/,"8422+CF Hornsby, New South Wales, Australia",-33.6988794,151.1012283
Snap Car Wash Chatswood,"P1 Below Coles Level, 1 Anderson St, Chatswood NSW 2067, Australia ",https://snapcarwash.com.au/,"652M+PJ Chatswood, New South Wales, Australia",-33.7981774,151.1841099
Prime Hand Car Wash,"710 Pennant Hills Rd, Carlingford NSW 2118, Australia ",http://www.primecarwash.com.au/,"62PW+QX Carlingford, New South Wales, Australia",-33.7630272,151.0474306
Concierge Car Wash Crows Nest,"448 Pacific Hwy, Crows Nest NSW 2065, Australia ",https://conciergecarwash.com.au/,"55GX+24 Crows Nest, New South Wales, Australia",-33.8249579,151.1977692
Star Car Wash - Macquarie Centre 2 (David Jones entry),"Macquarie Centre Cnr of Herring Rd &, Waterloo Rd, Macquarie Park NSW 2113, Australia ",https://www.starcarwash.com.au/centres/macquarie-centre-2/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"64FC+86 Macquarie Park, New South Wales, Australia",-33.7767187,151.1205172
Star Car Wash,"P5, Pink Car Park, Albert St, Hornsby NSW 2077, Australia ",https://www.starcarwash.com.au/locations,"74X2+7X Hornsby, New South Wales, Australia",-33.7018275,151.1023984
DB's Detailing,"Belle Rose, unit 44 165/167 Rosedale Rd, St Ives NSW 2075, Australia ",https://dbsdetailing.com.au/,"7596+8C St Ives, New South Wales, Australia",-33.7316712,151.1610613
Mobile Shine Sydney,"166 Mona Vale Rd, St Ives NSW 2075, Australia ",https://www.facebook.com/profile.php?id=61559119942475,"75C5+3J St Ives, New South Wales, Australia",-33.7298085,151.1590724
Gold Car Wash & Cafe,"44 O'Riordan St, Alexandria NSW 2015, Australia ",http://www.goldcarwashcafe.com.au/,"35QX+83 Alexandria, New South Wales, Australia",-33.9117478,151.1977002
Dominant Details,"346 Malton Rd, North Epping NSW 2121, Australia ",https://dominantdetailingc.wixsite.com/dominantdetails,"63VX+8V North Epping, New South Wales, Australia",-33.7566991,151.0996962
Star Car Wash,"L2 Orange Level, 236 Pacific Hwy, Hornsby NSW 2077, Australia ",https://www.starcarwash.com.au/locations,"73WX+2X Hornsby, New South Wales, Australia",-33.7049846,151.0999087
